"id","account_id","occurred_at","channel"
1920,2411,"2014-09-08 03:47:46","direct                                            "
1921,2411,"2014-10-07 02:15:07","direct                                            "
1922,2411,"2014-11-05 12:39:54","direct                                            "
1923,2411,"2014-12-05 15:12:20","direct                                            "
1924,2411,"2015-01-03 19:51:39","direct                                            "
1925,2411,"2015-02-02 20:24:40","direct                                            "
1926,2411,"2015-03-03 11:39:19","direct                                            "
1927,2411,"2015-04-01 02:28:50","direct                                            "
1928,2411,"2015-04-30 12:07:35","direct                                            "
1929,2411,"2015-05-29 15:10:32","direct                                            "
1930,2411,"2015-06-28 16:21:33","direct                                            "
1931,2411,"2015-07-27 17:32:43","direct                                            "
1932,2411,"2015-08-25 20:11:58","direct                                            "
1933,2411,"2015-09-24 22:17:05","direct                                            "
1934,2411,"2015-10-23 09:31:52","direct                                            "
1935,2411,"2015-11-21 01:25:22","direct                                            "
1936,2411,"2015-12-21 14:38:46","direct                                            "
1937,2411,"2016-01-19 08:22:43","direct                                            "
1938,2411,"2016-02-17 21:53:01","direct                                            "
1939,2411,"2016-03-17 05:46:22","direct                                            "
1940,2411,"2016-04-15 01:51:25","direct                                            "
1941,2411,"2016-05-14 01:00:15","direct                                            "
1942,2411,"2016-06-12 07:57:39","direct                                            "
1943,2411,"2016-07-12 05:13:02","direct                                            "
1944,2411,"2016-08-11 20:55:33","direct                                            "
1945,2411,"2016-09-10 04:00:50","direct                                            "
1946,2411,"2016-10-10 04:38:57","direct                                            "
1947,2411,"2016-11-08 13:30:23","direct                                            "
1948,2411,"2016-12-08 23:13:10","direct                                            "
1949,2421,"2016-10-17 13:03:35","direct                                            "
1950,2421,"2016-11-16 12:40:38","direct                                            "
1951,2421,"2016-12-15 12:05:27","direct                                            "
1952,2431,"2016-11-21 08:34:07","direct                                            "
1953,2431,"2016-12-21 08:42:45","direct                                            "
1954,2441,"2016-08-23 15:18:45","direct                                            "
1955,2441,"2016-09-21 17:47:00","direct                                            "
1956,2441,"2016-10-21 20:49:59","direct                                            "
1957,2441,"2016-11-20 04:46:57","direct                                            "
1958,2441,"2016-12-19 21:08:31","direct                                            "
1959,2451,"2016-12-18 20:03:10","direct                                            "
1960,2461,"2013-12-29 09:29:17","direct                                            "
1961,2461,"2014-01-28 00:30:15","direct                                            "
1962,2461,"2014-02-26 10:06:46","direct                                            "
1963,2461,"2014-03-28 03:33:35","direct                                            "
1964,2461,"2014-04-27 13:25:47","direct                                            "
1965,2461,"2014-05-27 21:45:38","direct                                            "
1966,2461,"2014-06-26 15:06:39","direct                                            "
1967,2461,"2014-07-25 23:01:29","direct                                            "
1968,2461,"2014-08-23 06:55:33","direct                                            "
1969,2461,"2014-09-21 18:52:42","direct                                            "
1970,2461,"2014-10-20 21:55:36","direct                                            "
1971,2461,"2014-11-19 09:08:39","direct                                            "
1972,2461,"2014-12-18 20:26:23","direct                                            "
1973,2461,"2015-01-17 10:48:35","direct                                            "
1974,2461,"2015-02-15 16:41:23","direct                                            "
1975,2461,"2015-03-16 02:25:48","direct                                            "
1976,2461,"2015-04-15 23:28:53","direct                                            "
1977,2461,"2015-05-14 09:49:50","direct                                            "
1978,2461,"2015-06-12 11:37:29","direct                                            "
1979,2461,"2015-07-11 02:20:24","direct                                            "
1980,2461,"2015-08-10 05:39:12","direct                                            "
1981,2461,"2015-09-09 13:59:52","direct                                            "
1982,2461,"2015-10-09 17:32:04","direct                                            "
1983,2461,"2015-11-07 17:01:53","direct                                            "
1984,2461,"2015-12-06 20:20:01","direct                                            "
1985,2461,"2016-01-05 15:42:40","direct                                            "
1986,2461,"2016-02-03 16:22:31","direct                                            "
1987,2461,"2016-03-04 23:29:09","direct                                            "
1988,2461,"2016-04-03 04:33:18","direct                                            "
1989,2461,"2016-05-03 01:38:48","direct                                            "
1990,2461,"2016-06-01 09:06:49","direct                                            "
1991,2461,"2016-07-01 18:18:28","direct                                            "
1992,2471,"2016-07-17 15:02:34","direct                                            "
1993,2471,"2016-08-16 22:41:57","direct                                            "
1994,2471,"2016-09-14 19:34:32","direct                                            "
1995,2471,"2016-10-14 15:26:18","direct                                            "
1996,2471,"2016-11-13 22:06:45","direct                                            "
1997,2471,"2016-12-12 23:13:45","direct                                            "
1998,2481,"2013-12-06 02:03:07","direct                                            "
1999,2481,"2014-01-05 01:07:18","direct                                            "
2000,2481,"2014-02-03 07:31:09","direct                                            "
2001,2481,"2014-03-04 00:38:24","direct                                            "
2002,2481,"2014-04-03 01:16:49","direct                                            "
2003,2481,"2014-05-02 15:31:22","direct                                            "
2004,2481,"2014-05-31 16:46:16","direct                                            "
2005,2481,"2014-06-29 04:13:09","direct                                            "
2006,2481,"2014-07-28 17:53:51","direct                                            "
2007,2481,"2014-08-27 18:26:33","direct                                            "
2008,2481,"2014-09-25 13:39:51","direct                                            "
2009,2481,"2014-10-24 17:33:12","direct                                            "
2010,2481,"2014-11-23 05:30:59","direct                                            "
2011,2481,"2014-12-22 04:02:53","direct                                            "
2012,2481,"2015-01-20 01:56:33","direct                                            "
2013,2481,"2015-02-18 13:18:03","direct                                            "
2014,2481,"2015-03-19 23:10:16","direct                                            "
2015,2481,"2015-04-18 10:03:24","direct                                            "
2016,2481,"2015-05-18 20:18:44","direct                                            "
2017,2481,"2015-06-16 09:12:47","direct                                            "
2018,2481,"2015-07-15 18:21:27","direct                                            "
2019,2481,"2015-08-13 17:08:09","direct                                            "
2020,2481,"2015-09-11 14:41:50","direct                                            "
2021,2481,"2015-10-11 20:28:33","direct                                            "
2022,2481,"2015-11-09 20:52:56","direct                                            "
2023,2481,"2015-12-08 07:02:31","direct                                            "
2024,2481,"2016-01-06 07:24:19","direct                                            "
2025,2481,"2016-02-04 09:01:32","direct                                            "
2026,2481,"2016-03-04 11:37:22","direct                                            "
2027,2481,"2016-04-03 16:44:50","direct                                            "
2028,2481,"2016-05-02 13:47:56","direct                                            "
2029,2481,"2016-06-01 15:17:56","direct                                            "
2030,2481,"2016-07-01 19:25:51","direct                                            "
2031,2481,"2016-07-31 11:29:28","direct                                            "
2032,2481,"2016-08-29 18:35:59","direct                                            "
2033,2481,"2016-09-28 11:09:11","direct                                            "
2034,2481,"2016-10-28 06:55:56","direct                                            "
2035,2481,"2016-11-27 12:06:04","direct                                            "
2036,2481,"2016-12-27 11:02:52","direct                                            "
2037,2491,"2016-11-11 19:28:30","direct                                            "
2038,2491,"2016-12-11 00:43:13","direct                                            "
2039,2501,"2016-03-21 18:45:28","direct                                            "
2040,2501,"2016-04-19 18:29:08","direct                                            "
2041,2501,"2016-05-19 04:11:48","direct                                            "
2042,2501,"2016-06-17 02:02:41","direct                                            "
2043,2501,"2016-07-16 22:33:20","direct                                            "
2044,2501,"2016-08-15 00:02:39","direct                                            "
2045,2501,"2016-09-13 07:17:11","direct                                            "
2046,2501,"2016-10-13 05:46:37","direct                                            "
2047,2501,"2016-11-11 18:52:24","direct                                            "
2048,2501,"2016-12-10 17:30:30","direct                                            "
2049,2511,"2016-06-15 10:26:26","direct                                            "
2050,2511,"2016-07-15 20:59:50","direct                                            "
2051,2511,"2016-08-13 15:13:42","direct                                            "
2052,2511,"2016-09-12 15:46:56","direct                                            "
2053,2511,"2016-10-12 02:14:07","direct                                            "
2054,2511,"2016-11-11 00:11:07","direct                                            "
2055,2511,"2016-12-11 09:32:20","direct                                            "
2056,2521,"2016-05-14 23:08:33","direct                                            "
2057,2521,"2016-06-13 22:00:02","direct                                            "
2058,2521,"2016-07-12 02:50:21","direct                                            "
2059,2521,"2016-08-11 13:50:31","direct                                            "
2060,2521,"2016-09-09 22:55:43","direct                                            "
2061,2521,"2016-10-08 04:12:20","direct                                            "
2062,2521,"2016-11-06 19:33:16","direct                                            "
2063,2521,"2016-12-06 21:35:50","direct                                            "
2064,2531,"2013-12-25 04:12:35","direct                                            "
2065,2531,"2014-01-23 04:04:30","direct                                            "
2066,2531,"2014-02-21 10:54:54","direct                                            "
2067,2531,"2014-03-23 19:01:43","direct                                            "
2068,2531,"2014-04-21 10:36:48","direct                                            "
2069,2531,"2014-05-20 14:42:21","direct                                            "
2070,2531,"2014-06-18 14:08:58","direct                                            "
2071,2531,"2014-07-17 06:03:23","direct                                            "
2072,2531,"2014-08-16 01:53:33","direct                                            "
2073,2531,"2014-09-14 12:52:12","direct                                            "
2074,2531,"2014-10-14 08:00:29","direct                                            "
2075,2531,"2014-11-12 13:59:52","direct                                            "
2076,2531,"2014-12-11 20:55:21","direct                                            "
2077,2541,"2013-12-21 17:05:46","direct                                            "
2078,2541,"2014-01-19 17:15:03","direct                                            "
2079,2541,"2014-02-18 10:27:33","direct                                            "
2080,2541,"2014-03-20 22:14:51","direct                                            "
2081,2541,"2014-04-19 09:07:44","direct                                            "
2082,2541,"2014-05-18 08:36:21","direct                                            "
2083,2541,"2014-06-17 04:46:52","direct                                            "
2084,2541,"2014-07-17 10:52:12","direct                                            "
2085,2541,"2014-08-16 21:03:53","direct                                            "
2086,2541,"2014-09-15 03:53:18","direct                                            "
2087,2541,"2014-10-15 02:11:12","direct                                            "
2088,2541,"2014-11-13 17:38:08","direct                                            "
2089,2541,"2014-12-12 23:55:10","direct                                            "
2090,2541,"2015-01-11 16:11:27","direct                                            "
2091,2541,"2015-02-10 18:51:11","direct                                            "
2092,2541,"2015-03-11 05:19:03","direct                                            "
2093,2541,"2015-04-10 21:25:46","direct                                            "
2094,2541,"2015-05-10 08:23:40","direct                                            "
2095,2541,"2015-06-08 05:47:38","direct                                            "
2096,2541,"2015-07-07 05:38:34","direct                                            "
2097,2541,"2015-08-06 04:49:07","direct                                            "
2098,2541,"2015-09-04 09:16:46","direct                                            "
2099,2541,"2015-10-03 15:06:33","direct                                            "
2100,2541,"2015-11-02 14:43:41","direct                                            "
2101,2541,"2015-12-01 18:43:25","direct                                            "
2102,2541,"2015-12-30 17:12:14","direct                                            "
2103,2541,"2016-01-29 03:21:07","direct                                            "
2104,2541,"2016-02-27 00:45:57","direct                                            "
2105,2541,"2016-03-27 20:20:25","direct                                            "
2106,2541,"2016-04-25 16:28:36","direct                                            "
2107,2541,"2016-05-24 02:51:14","direct                                            "
2108,2541,"2016-06-23 16:32:24","direct                                            "
2109,2541,"2016-07-23 03:52:44","direct                                            "
2110,2541,"2016-08-22 11:05:58","direct                                            "
2111,2541,"2016-09-21 02:38:13","direct                                            "
2112,2541,"2016-10-21 11:29:33","direct                                            "
2113,2541,"2016-11-20 13:21:19","direct                                            "
2114,2541,"2016-12-19 21:55:17","direct                                            "
2115,2551,"2016-06-24 07:34:00","direct                                            "
2116,2551,"2016-07-23 19:11:56","direct                                            "
2117,2551,"2016-08-21 11:57:09","direct                                            "
2118,2551,"2016-09-20 06:42:49","direct                                            "
2119,2551,"2016-10-20 00:26:12","direct                                            "
2120,2551,"2016-11-18 04:36:26","direct                                            "
2121,2551,"2016-12-17 08:16:33","direct                                            "
2122,2561,"2016-11-23 22:31:35","direct                                            "
2123,2561,"2016-12-23 11:26:45","direct                                            "
2124,2571,"2013-12-19 17:30:48","direct                                            "
2125,2571,"2014-01-17 11:53:26","direct                                            "
2126,2571,"2014-02-16 07:56:25","direct                                            "
2127,2571,"2014-03-18 13:57:31","direct                                            "
2128,2571,"2014-04-16 06:22:37","direct                                            "
2129,2571,"2014-05-16 01:17:47","direct                                            "
2130,2571,"2014-06-15 11:32:43","direct                                            "
2131,2571,"2014-07-15 00:19:30","direct                                            "
2132,2571,"2014-08-14 23:57:31","direct                                            "
2133,2571,"2014-09-12 12:32:49","direct                                            "
2134,2571,"2014-10-11 10:59:28","direct                                            "
2135,2571,"2014-11-09 19:16:21","direct                                            "
2136,2581,"2016-10-19 12:39:24","direct                                            "
2137,2581,"2016-11-18 08:21:18","direct                                            "
2138,2581,"2016-12-18 14:48:37","direct                                            "
2139,2591,"2013-12-11 03:15:06","direct                                            "
2140,2591,"2014-01-10 05:13:27","direct                                            "
2141,2591,"2014-02-08 05:52:56","direct                                            "
2142,2591,"2014-03-09 03:14:41","direct                                            "
2143,2591,"2014-04-07 05:41:18","direct                                            "
2144,2591,"2014-05-07 04:10:42","direct                                            "
2145,2591,"2014-06-05 04:44:32","direct                                            "
2146,2591,"2014-07-04 08:05:28","direct                                            "
2147,2591,"2014-08-02 16:28:50","direct                                            "
2148,2591,"2014-08-31 12:57:43","direct                                            "
2149,2591,"2014-09-30 01:22:44","direct                                            "
2150,2591,"2014-10-29 19:44:03","direct                                            "
2151,2591,"2014-11-27 06:34:18","direct                                            "
2152,2591,"2014-12-27 03:10:52","direct                                            "
2153,2591,"2015-01-26 03:37:47","direct                                            "
2154,2591,"2015-02-24 08:30:41","direct                                            "
2155,2591,"2015-03-25 17:29:30","direct                                            "
2156,2591,"2015-04-23 15:10:57","direct                                            "
2157,2591,"2015-05-23 00:00:16","direct                                            "
2158,2591,"2015-06-22 09:59:07","direct                                            "
2159,2591,"2015-07-21 19:49:52","direct                                            "
2160,2591,"2015-08-19 11:34:03","direct                                            "
2161,2591,"2015-09-18 19:34:33","direct                                            "
2162,2591,"2015-10-17 15:27:40","direct                                            "
2163,2591,"2015-11-15 15:46:31","direct                                            "
2164,2591,"2015-12-14 11:55:08","direct                                            "
2165,2591,"2016-01-12 23:17:33","direct                                            "
2166,2591,"2016-02-11 14:43:30","direct                                            "
2167,2591,"2016-03-12 23:50:09","direct                                            "
2168,2591,"2016-04-10 08:04:50","direct                                            "
2169,2591,"2016-05-10 22:05:34","direct                                            "
2170,2591,"2016-06-08 12:35:51","direct                                            "
2171,2591,"2016-07-08 09:00:38","direct                                            "
2172,2591,"2016-08-06 23:51:00","direct                                            "
2173,2591,"2016-09-04 10:30:54","direct                                            "
2174,2591,"2016-10-04 00:47:48","direct                                            "
2175,2591,"2016-11-03 23:15:41","direct                                            "
2176,2591,"2016-12-02 22:38:04","direct                                            "
2177,2591,"2016-12-31 03:51:05","direct                                            "
2178,2601,"2015-02-06 00:40:58","direct                                            "
2179,2601,"2015-03-07 15:35:37","direct                                            "
2180,2601,"2015-04-05 08:26:46","direct                                            "
2181,2601,"2015-05-05 07:23:29","direct                                            "
2182,2601,"2015-06-03 12:15:20","direct                                            "
2183,2601,"2015-07-02 08:59:21","direct                                            "
2184,2601,"2015-07-31 09:06:58","direct                                            "
2185,2601,"2015-08-29 21:29:33","direct                                            "
2186,2601,"2015-09-28 11:58:58","direct                                            "
2187,2601,"2015-10-28 08:27:52","direct                                            "
2188,2601,"2015-11-27 13:49:17","direct                                            "
2189,2611,"2015-11-20 10:41:40","direct                                            "
2190,2611,"2015-12-20 06:31:50","direct                                            "
2191,2611,"2016-01-19 06:44:51","direct                                            "
2192,2611,"2016-02-17 22:50:58","direct                                            "
2193,2611,"2016-03-17 08:03:50","direct                                            "
2194,2611,"2016-04-16 15:34:30","direct                                            "
2195,2611,"2016-05-15 11:29:23","direct                                            "
2196,2611,"2016-06-13 14:25:50","direct                                            "
2197,2611,"2016-07-13 13:15:48","direct                                            "
2198,2611,"2016-08-12 14:22:49","direct                                            "
2199,2611,"2016-09-11 02:27:49","direct                                            "
2200,2611,"2016-10-11 01:18:08","direct                                            "
2201,2611,"2016-11-10 22:04:40","direct                                            "
2202,2611,"2016-12-09 00:40:45","direct                                            "
2203,2621,"2016-10-15 15:45:07","direct                                            "
2204,2621,"2016-11-14 05:34:35","direct                                            "
2205,2621,"2016-12-14 03:50:55","direct                                            "
2206,2631,"2013-12-23 07:05:52","direct                                            "
2207,2631,"2014-01-21 21:29:00","direct                                            "
2208,2631,"2014-02-19 02:46:45","direct                                            "
2209,2631,"2014-03-20 09:11:39","direct                                            "
2210,2631,"2014-04-18 06:51:18","direct                                            "
2211,2631,"2014-05-18 23:27:23","direct                                            "
2212,2631,"2014-06-16 08:35:06","direct                                            "
2213,2631,"2014-07-15 04:03:10","direct                                            "
2214,2631,"2014-08-14 12:26:35","direct                                            "
2215,2631,"2014-09-13 10:28:27","direct                                            "
2216,2631,"2014-10-13 01:58:41","direct                                            "
2217,2631,"2014-11-12 23:12:27","direct                                            "
2218,2631,"2014-12-11 15:31:15","direct                                            "
2219,2631,"2015-01-10 17:56:05","direct                                            "
2220,2631,"2015-02-08 06:30:53","direct                                            "
2221,2631,"2015-03-09 09:52:28","direct                                            "
2222,2631,"2015-04-08 21:02:32","direct                                            "
2223,2631,"2015-05-08 14:37:12","direct                                            "
2224,2631,"2015-06-07 00:48:22","direct                                            "
2225,2631,"2015-07-07 03:03:04","direct                                            "
2226,2631,"2015-08-06 13:28:32","direct                                            "
2227,2631,"2015-09-04 17:59:10","direct                                            "
2228,2631,"2015-10-04 21:56:36","direct                                            "
2229,2631,"2015-11-02 03:16:24","direct                                            "
2230,2631,"2015-12-01 16:40:16","direct                                            "
2231,2631,"2015-12-31 23:11:58","direct                                            "
2232,2631,"2016-01-29 11:58:44","direct                                            "
2233,2631,"2016-02-28 02:05:40","direct                                            "
2234,2631,"2016-03-29 18:37:19","direct                                            "
2235,2631,"2016-04-27 13:20:45","direct                                            "
2236,2631,"2016-05-27 02:09:32","direct                                            "
2237,2631,"2016-06-26 13:04:12","direct                                            "
2238,2631,"2016-07-25 13:56:39","direct                                            "
2239,2631,"2016-08-23 07:09:12","direct                                            "
2240,2631,"2016-09-21 10:31:00","direct                                            "
2241,2631,"2016-10-20 20:55:58","direct                                            "
2242,2631,"2016-11-18 14:26:13","direct                                            "
2243,2631,"2016-12-17 12:32:01","direct                                            "
2244,2641,"2016-03-27 19:19:02","direct                                            "
2245,2641,"2016-04-25 17:57:11","direct                                            "
2246,2641,"2016-05-24 16:46:32","direct                                            "
2247,2641,"2016-06-23 07:49:48","direct                                            "
2248,2641,"2016-07-22 04:21:48","direct                                            "
2249,2641,"2016-08-20 02:51:04","direct                                            "
2250,2641,"2016-09-19 09:29:00","direct                                            "
2251,2641,"2016-10-19 04:50:22","direct                                            "
2252,2641,"2016-11-17 01:28:43","direct                                            "
2253,2641,"2016-12-16 13:23:36","direct                                            "
2254,2651,"2016-04-21 12:10:20","direct                                            "
2255,2651,"2016-05-21 11:51:35","direct                                            "
2256,2651,"2016-06-19 13:57:04","direct                                            "
2257,2651,"2016-07-19 19:12:50","direct                                            "
2258,2651,"2016-08-17 04:50:23","direct                                            "
2259,2651,"2016-09-16 16:44:22","direct                                            "
2260,2651,"2016-10-15 02:29:50","direct                                            "
2261,2651,"2016-11-13 18:46:47","direct                                            "
2262,2661,"2016-06-02 04:42:29","direct                                            "
2263,2661,"2016-07-02 22:38:02","direct                                            "
2264,2661,"2016-07-31 10:23:59","direct                                            "
2265,2661,"2016-08-30 11:26:44","direct                                            "
2266,2661,"2016-09-28 20:41:12","direct                                            "
2267,2661,"2016-10-27 16:39:00","direct                                            "
2268,2661,"2016-11-25 02:12:42","direct                                            "
2269,2661,"2016-12-24 06:38:55","direct                                            "
2270,2671,"2014-12-17 18:33:46","direct                                            "
2271,2671,"2015-01-15 07:50:22","direct                                            "
2272,2671,"2015-02-13 18:38:00","direct                                            "
2273,2671,"2015-03-14 11:51:39","direct                                            "
2274,2671,"2015-04-12 08:47:29","direct                                            "
2275,2671,"2015-05-11 05:05:22","direct                                            "
2276,2671,"2015-06-09 17:22:57","direct                                            "
2277,2671,"2015-07-09 06:38:32","direct                                            "
2278,2671,"2015-08-08 16:06:12","direct                                            "
2279,2671,"2015-09-07 20:26:37","direct                                            "
2280,2671,"2015-10-07 04:00:25","direct                                            "
2281,2671,"2015-11-06 01:39:40","direct                                            "
2282,2671,"2015-12-06 09:16:45","direct                                            "
2283,2671,"2016-01-04 04:10:45","direct                                            "
2284,2671,"2016-02-02 07:12:48","direct                                            "
2285,2671,"2016-03-02 15:08:27","direct                                            "
2286,2671,"2016-04-01 18:19:32","direct                                            "
2287,2671,"2016-04-30 21:52:14","direct                                            "
2288,2671,"2016-05-30 20:01:58","direct                                            "
2289,2671,"2016-06-29 07:48:46","direct                                            "
2290,2671,"2016-07-29 04:58:10","direct                                            "
2291,2671,"2016-08-27 02:24:11","direct                                            "
2292,2671,"2016-09-25 22:33:26","direct                                            "
2293,2671,"2016-10-25 05:29:58","direct                                            "
2294,2671,"2016-11-23 03:42:49","direct                                            "
2295,2671,"2016-12-23 05:32:07","direct                                            "
2296,2681,"2015-03-27 21:33:38","direct                                            "
2297,2681,"2015-04-26 21:45:57","direct                                            "
2298,2681,"2015-05-25 06:07:16","direct                                            "
2299,2681,"2015-06-24 19:24:15","direct                                            "
2300,2681,"2015-07-24 04:28:29","direct                                            "
2301,2681,"2015-08-22 17:04:54","direct                                            "
2302,2681,"2015-09-21 06:09:27","direct                                            "
2303,2681,"2015-10-20 15:53:42","direct                                            "
2304,2681,"2015-11-19 11:59:24","direct                                            "
2305,2681,"2015-12-19 11:06:04","direct                                            "
2306,2681,"2016-01-18 05:34:28","direct                                            "
2307,2681,"2016-02-16 10:09:31","direct                                            "
2308,2681,"2016-03-17 16:36:48","direct                                            "
2309,2681,"2016-04-16 06:36:20","direct                                            "
2310,2681,"2016-05-15 23:31:25","direct                                            "
2311,2681,"2016-06-13 10:44:30","direct                                            "
2312,2681,"2016-07-12 10:55:04","direct                                            "
2313,2681,"2016-08-10 10:01:12","direct                                            "
2314,2681,"2016-09-09 04:37:42","direct                                            "
2315,2681,"2016-10-09 15:23:38","direct                                            "
2316,2681,"2016-11-08 03:01:50","direct                                            "
2317,2681,"2016-12-08 13:22:27","direct                                            "
2318,2691,"2015-08-12 23:06:37","direct                                            "
2319,2691,"2015-09-11 11:35:23","direct                                            "
2320,2691,"2015-10-10 19:42:46","direct                                            "
2321,2691,"2015-11-09 13:46:48","direct                                            "
2322,2691,"2015-12-09 16:12:52","direct                                            "
2323,2691,"2016-01-07 12:07:41","direct                                            "
2324,2691,"2016-02-06 02:27:22","direct                                            "
2325,2691,"2016-03-07 08:05:25","direct                                            "
2326,2691,"2016-04-05 06:13:16","direct                                            "
2327,2691,"2016-05-05 15:28:15","direct                                            "
2328,2691,"2016-06-03 18:46:11","direct                                            "
2329,2691,"2016-07-03 03:44:38","direct                                            "
2330,2691,"2016-08-01 08:20:31","direct                                            "
2331,2691,"2016-08-30 06:32:11","direct                                            "
2332,2691,"2016-09-29 00:05:19","direct                                            "
2333,2691,"2016-10-29 14:58:34","direct                                            "
2334,2691,"2016-11-28 01:33:21","direct                                            "
2335,2691,"2016-12-28 02:18:25","direct                                            "
2336,2701,"2015-11-24 04:28:55","direct                                            "
2337,2701,"2015-12-24 13:30:27","direct                                            "
2338,2701,"2016-01-23 21:53:04","direct                                            "
2339,2701,"2016-02-22 08:42:59","direct                                            "
2340,2701,"2016-03-22 22:17:53","direct                                            "
2341,2701,"2016-04-20 18:25:08","direct                                            "
2342,2701,"2016-05-20 19:52:39","direct                                            "
2343,2701,"2016-06-19 10:12:04","direct                                            "
2344,2701,"2016-07-18 16:29:38","direct                                            "
2345,2701,"2016-08-16 10:30:47","direct                                            "
2346,2701,"2016-09-15 02:35:07","direct                                            "
2347,2701,"2016-10-14 00:35:49","direct                                            "
2348,2701,"2016-11-12 13:01:23","direct                                            "
2349,2701,"2016-12-11 15:07:43","direct                                            "
2350,2711,"2016-04-19 03:03:08","direct                                            "
2351,2711,"2016-05-19 16:22:08","direct                                            "
2352,2711,"2016-06-18 00:39:51","direct                                            "
2353,2711,"2016-07-17 12:58:45","direct                                            "
2354,2711,"2016-08-16 04:30:19","direct                                            "
2355,2711,"2016-09-14 00:28:42","direct                                            "
2356,2711,"2016-10-13 17:57:54","direct                                            "
2357,2711,"2016-11-12 02:45:57","direct                                            "
2358,2711,"2016-12-11 22:08:12","direct                                            "
2359,2721,"2016-11-15 22:43:13","direct                                            "
2360,2721,"2016-12-15 11:48:47","direct                                            "
2361,2731,"2013-12-08 00:50:15","direct                                            "
2362,2731,"2014-01-07 12:04:45","direct                                            "
2363,2731,"2014-02-05 02:46:53","direct                                            "
2364,2731,"2014-03-06 00:58:49","direct                                            "
2365,2731,"2014-04-05 01:47:38","direct                                            "
2366,2731,"2014-05-05 13:15:40","direct                                            "
2367,2731,"2014-06-04 13:35:38","direct                                            "
2368,2731,"2014-07-04 09:06:29","direct                                            "
2369,2731,"2014-08-03 20:35:09","direct                                            "
2370,2731,"2014-09-01 18:07:01","direct                                            "
2371,2731,"2014-09-30 09:38:22","direct                                            "
2372,2731,"2014-10-29 12:52:16","direct                                            "
2373,2731,"2014-11-27 00:45:51","direct                                            "
2374,2731,"2014-12-27 19:46:03","direct                                            "
2375,2731,"2015-01-25 19:11:21","direct                                            "
2376,2731,"2015-02-23 17:16:29","direct                                            "
2377,2731,"2015-03-24 05:35:11","direct                                            "
2378,2731,"2015-04-22 07:15:52","direct                                            "
2379,2731,"2015-05-22 02:32:06","direct                                            "
2380,2731,"2015-06-21 15:31:20","direct                                            "
2381,2731,"2015-07-20 10:09:15","direct                                            "
2382,2731,"2015-08-18 15:58:16","direct                                            "
2383,2731,"2015-09-17 05:43:40","direct                                            "
2384,2731,"2015-10-17 06:28:09","direct                                            "
2385,2731,"2015-11-15 12:56:40","direct                                            "
2386,2731,"2015-12-14 12:16:41","direct                                            "
2387,2731,"2016-01-13 23:09:39","direct                                            "
2388,2731,"2016-02-12 05:15:31","direct                                            "
2389,2731,"2016-03-12 17:18:28","direct                                            "
2390,2731,"2016-04-10 12:16:45","direct                                            "
2391,2731,"2016-05-09 12:21:24","direct                                            "
2392,2731,"2016-06-08 06:36:31","direct                                            "
2393,2731,"2016-07-08 21:48:50","direct                                            "
2394,2731,"2016-08-07 11:06:18","direct                                            "
2395,2731,"2016-09-05 15:00:48","direct                                            "
2396,2731,"2016-10-05 23:17:17","direct                                            "
2397,2731,"2016-11-03 13:03:21","direct                                            "
2398,2731,"2016-12-02 22:41:41","direct                                            "
2399,2731,"2016-12-31 21:05:50","direct                                            "
2400,2741,"2016-07-19 22:44:26","direct                                            "
2401,2741,"2016-08-18 20:33:28","direct                                            "
2402,2741,"2016-09-17 08:23:08","direct                                            "
2403,2741,"2016-10-17 01:23:25","direct                                            "
2404,2741,"2016-11-16 04:33:34","direct                                            "
2405,2741,"2016-12-15 03:19:29","direct                                            "
2406,2751,"2016-10-28 07:00:28","direct                                            "
2407,2751,"2016-11-26 08:30:28","direct                                            "
2408,2751,"2016-12-26 02:45:56","direct                                            "
2409,2761,"2016-10-12 19:12:47","direct                                            "
2410,2761,"2016-11-11 13:17:48","direct                                            "
2411,2761,"2016-12-10 16:08:05","direct                                            "
2412,2771,"2013-12-19 16:34:14","direct                                            "
2413,2771,"2014-01-18 08:16:20","direct                                            "
2414,2771,"2014-02-16 09:46:23","direct                                            "
2415,2771,"2014-03-18 09:07:59","direct                                            "
2416,2781,"2016-12-10 09:30:58","direct                                            "
2417,2791,"2016-10-28 23:16:04","direct                                            "
2418,2791,"2016-11-27 19:43:52","direct                                            "
2419,2791,"2016-12-26 18:34:34","direct                                            "
2420,2801,"2016-03-07 22:12:43","direct                                            "
2421,2801,"2016-04-05 09:24:48","direct                                            "
2422,2801,"2016-05-05 05:03:14","direct                                            "
2423,2801,"2016-06-03 08:32:03","direct                                            "
2424,2801,"2016-07-03 23:09:07","direct                                            "
2425,2811,"2016-10-01 13:37:18","direct                                            "
2426,2811,"2016-10-30 01:38:01","direct                                            "
2427,2811,"2016-11-28 19:25:10","direct                                            "
2428,2811,"2016-12-27 16:23:04","direct                                            "
2429,2821,"2016-07-31 01:12:42","direct                                            "
2430,2821,"2016-08-29 04:06:03","direct                                            "
2431,2821,"2016-09-27 04:19:38","direct                                            "
2432,2821,"2016-10-26 22:38:44","direct                                            "
2433,2821,"2016-11-24 20:49:13","direct                                            "
2434,2821,"2016-12-23 03:16:38","direct                                            "
2435,2831,"2016-04-26 08:26:35","direct                                            "
2436,2831,"2016-05-25 14:11:22","direct                                            "
