4151,2015-10-01 05:48:33.0000000,6795.74,1794.24,5001.5
1871,2015-10-02 14:34:56.0000000,1780.02,6795.74,-5015.72
1871,2015-10-02 14:39:10.0000000,6292.99,1780.02,4512.97
2181,2015-10-07 13:49:06.0000000,6599.76,6292.99,306.77
2181,2015-10-07 14:12:54.0000000,1972.06,6599.76,-4627.7
4111,2015-10-08 19:38:29.0000000,6475.03,1972.06,4502.97
4111,2015-10-08 20:02:51.0000000,1784.21,6475.03,-4690.82
1301,2015-10-16 21:21:12.0000000,9548.92,1784.21,7764.71
1301,2015-10-16 21:23:43.0000000,828.02,9548.92,-8720.9
2591,2015-10-17 15:41:28.0000000,5760.03,828.02,4932.01
2591,2015-10-17 15:46:02.0000000,1986.56,5760.03,-3773.47
3411,2015-10-21 04:17:11.0000000,1919.16,1986.56,-67.4
3411,2015-10-21 04:36:59.0000000,6819.69,1919.16,4900.53
1561,2015-10-23 18:49:45.0000000,6722.19,6819.69,-97.5
1561,2015-10-23 19:00:05.0000000,2003.95,6722.19,-4718.24
4211,2015-10-24 01:59:58.0000000,588.99,2003.95,-1414.96
1401,2015-10-25 21:53:08.0000000,2170.85,588.99,1581.86
4151,2015-10-30 16:49:37.0000000,1574.43,2170.85,-596.42
1871,2015-10-31 15:53:30.0000000,2053.18,1574.43,478.75
1871,2015-10-31 16:16:46.0000000,6590.31,2053.18,4537.13
2181,2015-11-05 16:31:50.0000000,1663.76,6590.31,-4926.55
4111,2015-11-07 10:43:47.0000000,93505.69,1663.76,91841.93
4111,2015-11-07 10:59:04.0000000,1641.83,93505.69,-91863.86
1301,2015-11-14 06:15:54.0000000,835.92,1641.83,-805.91
2591,2015-11-15 15:53:00.0000000,6026.08,835.92,5190.16
2591,2015-11-15 15:55:04.0000000,1936.61,6026.08,-4089.47
3411,2015-11-20 13:30:12.0000000,2474.34,1936.61,537.73
1561,2015-11-21 03:29:32.0000000,1842.4,2474.34,-631.94
4211,2015-11-22 12:26:56.0000000,8711.81,1842.4,6869.41
4211,2015-11-22 12:28:04.0000000,919.93,8711.81,-7791.88
1401,2015-11-23 22:50:07.0000000,1599.38,919.93,679.45
1401,2015-11-23 22:50:15.0000000,5805.27,1599.38,4205.89
4151,2015-11-29 05:34:36.0000000,2050.82,5805.27,-3754.45
4151,2015-11-29 05:38:23.0000000,6145.52,2050.82,4094.7
1871,2015-11-29 10:56:42.0000000,6140.89,6145.52,-4.63
1871,2015-11-29 11:12:23.0000000,1773.65,6140.89,-4367.24
2181,2015-12-05 04:56:32.0000000,2191.83,1773.65,418.18
4111,2015-12-07 23:32:15.0000000,1764.12,2191.83,-427.71
2591,2015-12-14 12:07:22.0000000,1145.9,1764.12,-618.22
2591,2015-12-14 12:11:16.0000000,6200.73,1145.9,5054.83
3411,2015-12-19 22:11:29.0000000,6639.27,6200.73,438.54
3411,2015-12-19 22:39:04.0000000,1589.43,6639.27,-5049.84
4211,2015-12-21 08:34:05.0000000,8774.57,1589.43,7185.14
4211,2015-12-21 09:02:30.0000000,992.31,8774.57,-7782.26
1561,2015-12-21 21:23:23.0000000,13974.33,992.31,12982.02
1561,2015-12-21 21:42:46.0000000,1883.59,13974.33,-12090.74
1401,2015-12-23 10:21:56.0000000,10381.21,1883.59,8497.62
1401,2015-12-23 10:46:54.0000000,3293.82,10381.21,-7087.39
4151,2015-12-28 09:45:47.0000000,1087.89,3293.82,-2205.93
4151,2015-12-28 09:51:14.0000000,6613.9,1087.89,5526.01
1871,2015-12-29 17:43:36.0000000,1984.56,6613.9,-4629.34
2181,2016-01-04 19:37:56.0000000,6751.66,1984.56,4767.1
2181,2016-01-04 19:54:00.0000000,1731.7,6751.66,-5019.96
4111,2016-01-05 03:17:32.0000000,1655.63,1731.7,-76.07
4111,2016-01-05 03:29:13.0000000,6801.53,1655.63,5145.9
1301,2016-01-11 21:15:53.0000000,1157.76,6801.53,-5643.77
1301,2016-01-11 21:20:36.0000000,6499.87,1157.76,5342.11
2591,2016-01-12 23:18:35.0000000,1897.22,6499.87,-4602.65
2591,2016-01-12 23:33:13.0000000,6541.63,1897.22,4644.41
3411,2016-01-17 00:07:18.0000000,6475.33,6541.63,-66.3
3411,2016-01-17 00:23:52.0000000,2408.24,6475.33,-4067.09
1561,2016-01-19 02:31:18.0000000,1549.49,2408.24,-858.75
1561,2016-01-19 02:31:28.0000000,6997.72,1549.49,5448.23
4211,2016-01-19 13:11:06.0000000,8608.41,6997.72,1610.69
1401,2016-01-22 04:45:23.0000000,7188.42,8608.41,-1419.99
1401,2016-01-22 04:54:42.0000000,1731.71,7188.42,-5456.71
1871,2016-01-27 17:39:19.0000000,5671.4,1731.71,3939.69
1871,2016-01-27 17:46:13.0000000,1377.24,5671.4,-4294.16
4151,2016-01-28 00:05:38.0000000,6650.71,1377.24,5273.47
4151,2016-01-28 00:20:30.0000000,2162.83,6650.71,-4487.88
2181,2016-02-02 07:11:27.0000000,3046.42,2162.83,883.59
2181,2016-02-02 07:33:36.0000000,7304.23,3046.42,4257.81
4111,2016-02-04 09:50:28.0000000,6497.28,7304.23,-806.95
4111,2016-02-04 09:53:39.0000000,2061.47,6497.28,-4435.81
1301,2016-02-09 09:27:10.0000000,8207.78,2061.47,6146.31
1301,2016-02-09 09:32:05.0000000,553.98,8207.78,-7653.8
2591,2016-02-11 14:57:38.0000000,2030.81,553.98,1476.83
3411,2016-02-15 20:08:13.0000000,1417.16,2030.81,-613.65
3411,2016-02-15 20:28:14.0000000,6093.74,1417.16,4676.58
1561,2016-02-17 19:22:51.0000000,1604.33,6093.74,-4489.41
1561,2016-02-17 19:26:39.0000000,6027.93,1604.33,4423.6
4211,2016-02-18 05:41:02.0000000,8672.95,6027.93,2645.02
4211,2016-02-18 05:52:25.0000000,1067.07,8672.95,-7605.88
1401,2016-02-20 18:57:13.0000000,1514.58,1067.07,447.51
1871,2016-02-25 01:18:03.0000000,2151.26,1514.58,636.68
4151,2016-02-25 09:42:07.0000000,2198.54,2151.26,47.28
4151,2016-02-25 09:53:57.0000000,7174.29,2198.54,4975.75
2181,2016-03-02 15:37:27.0000000,2065.74,7174.29,-5108.55
2181,2016-03-02 15:54:27.0000000,6613.59,2065.74,4547.85
4111,2016-03-04 11:15:53.0000000,2310.41,6613.59,-4303.18
1301,2016-03-10 22:47:09.0000000,8342.65,2310.41,6032.24
1301,2016-03-10 23:02:11.0000000,672.56,8342.65,-7670.09
2591,2016-03-12 23:56:49.0000000,6504.15,672.56,5831.59
3411,2016-03-15 03:18:59.0000000,6280,6504.15,-224.15
3411,2016-03-15 03:34:00.0000000,1655.17,6280,-4624.83
1561,2016-03-18 09:20:39.0000000,2177.66,1655.17,522.49
4211,2016-03-19 22:49:47.0000000,1479.89,2177.66,-697.77
1401,2016-03-21 06:54:52.0000000,1956.29,1479.89,476.4
1401,2016-03-21 06:58:23.0000000,7539.54,1956.29,5583.25
1871,2016-03-26 10:28:30.0000000,2448.61,7539.54,-5090.93
4151,2016-03-26 18:21:34.0000000,1954.01,2448.61,-494.6
4151,2016-03-26 18:26:34.0000000,6645.86,1954.01,4691.85
2181,2016-04-01 06:10:39.0000000,2940.08,6645.86,-3705.78
4111,2016-04-03 19:44:59.0000000,6753.96,2940.08,3813.88
4111,2016-04-03 19:57:32.0000000,2241.29,6753.96,-4512.67
1301,2016-04-08 01:04:18.0000000,7998.89,2241.29,5757.6
1301,2016-04-08 01:13:05.0000000,1163.89,7998.89,-6835
2591,2016-04-10 08:17:29.0000000,7412.44,1163.89,6248.55
2591,2016-04-10 08:30:14.0000000,2026.5,7412.44,-5385.94
3411,2016-04-13 14:54:12.0000000,5253.57,2026.5,3227.07
3411,2016-04-13 15:02:52.0000000,1674.25,5253.57,-3579.32
1561,2016-04-17 01:24:35.0000000,2062.68,1674.25,388.43
1561,2016-04-17 01:25:20.0000000,8332.01,2062.68,6269.33
4211,2016-04-17 13:46:55.0000000,8394.4,8332.01,62.39
1401,2016-04-19 02:59:03.0000000,1816.1,8394.4,-6578.3
1401,2016-04-19 03:11:21.0000000,9350.88,1816.1,7534.78
1871,2016-04-24 11:29:10.0000000,1674.24,9350.88,-7676.64
1871,2016-04-24 11:34:18.0000000,6877.4,1674.24,5203.16
4151,2016-04-25 08:17:17.0000000,1729.25,6877.4,-5148.15
2181,2016-05-01 10:17:25.0000000,1710.46,1729.25,-18.79
2181,2016-05-01 10:19:58.0000000,18784.55,1710.46,17074.09
4111,2016-05-03 03:41:15.0000000,6369.51,18784.55,-12415.04
4111,2016-05-03 03:51:27.0000000,2004.6,6369.51,-4364.91
1301,2016-05-07 23:22:53.0000000,6963.43,2004.6,4958.83
1301,2016-05-07 23:29:57.0000000,791.27,6963.43,-6172.16
2591,2016-05-10 22:32:37.0000000,2829.33,791.27,2038.06
3411,2016-05-13 17:51:17.0000000,6598.57,2829.33,3769.24
3411,2016-05-13 17:54:11.0000000,1791.05,6598.57,-4807.52
1561,2016-05-17 17:05:20.0000000,6002.39,1791.05,4211.34
1561,2016-05-17 17:08:44.0000000,1908.44,6002.39,-4093.95
4211,2016-05-17 23:17:21.0000000,8687.91,1908.44,6779.47
4211,2016-05-17 23:20:10.0000000,716.2,8687.91,-7971.71
1401,2016-05-18 00:11:57.0000000,1615.14,716.2,898.94
1401,2016-05-18 00:25:05.0000000,9009.15,1615.14,7394.01
4151,2016-05-24 04:20:44.0000000,1718.87,9009.15,-7290.28
4151,2016-05-24 04:27:52.0000000,6241.97,1718.87,4523.1
1871,2016-05-24 22:06:13.0000000,6759.26,6241.97,517.29
1871,2016-05-24 22:18:22.0000000,2034.15,6759.26,-4725.11
2181,2016-05-30 00:20:29.0000000,159.18,2034.15,-1874.97
2181,2016-05-30 00:23:59.0000000,6261.35,159.18,6102.17
1301,2016-06-05 13:23:42.0000000,717.7,6261.35,-5543.65
2591,2016-06-08 12:39:00.0000000,1865.89,717.7,1148.19
3411,2016-06-11 14:58:35.0000000,4815.23,1865.89,2949.34
3411,2016-06-11 15:08:42.0000000,1593.85,4815.23,-3221.38
4211,2016-06-15 04:04:47.0000000,8540.34,1593.85,6946.49
4211,2016-06-15 04:19:35.0000000,959.22,8540.34,-7581.12
1561,2016-06-16 02:13:41.0000000,6260.78,959.22,5301.56
1561,2016-06-16 02:14:56.0000000,1660.9,6260.78,-4599.88
1401,2016-06-16 03:19:47.0000000,1877.82,1660.9,216.92
1871,2016-06-22 16:56:34.0000000,6781.44,1877.82,4903.62
1871,2016-06-22 17:06:26.0000000,1939.66,6781.44,-4841.78
4151,2016-06-23 11:33:54.0000000,9221.31,1939.66,7281.65
4151,2016-06-23 11:36:17.0000000,1819.82,9221.31,-7401.49
2181,2016-06-29 16:30:28.0000000,2679.22,1819.82,859.4
2181,2016-06-29 16:33:54.0000000,6805.62,2679.22,4126.4
1301,2016-07-04 20:43:26.0000000,8820.85,6805.62,2015.23
1301,2016-07-04 20:52:10.0000000,882.92,8820.85,-7937.93
2591,2016-07-08 09:12:45.0000000,6307.73,882.92,5424.81
2591,2016-07-08 09:22:01.0000000,2042.04,6307.73,-4265.69
3411,2016-07-11 21:09:12.0000000,8432.49,2042.04,6390.45
3411,2016-07-11 21:11:51.0000000,1822.83,8432.49,-6609.66
4211,2016-07-14 08:17:30.0000000,985.37,1822.83,-837.46
4211,2016-07-14 08:31:19.0000000,7377.99,985.37,6392.62
1561,2016-07-15 11:03:15.0000000,4727.82,7377.99,-2650.17
1561,2016-07-15 11:15:27.0000000,2150.73,4727.82,-2577.09
1401,2016-07-16 04:42:07.0000000,1959.75,2150.73,-190.98
1871,2016-07-21 01:45:50.0000000,2424.09,1959.75,464.34
1871,2016-07-21 01:49:18.0000000,5394.92,2424.09,2970.83
4151,2016-07-22 21:39:17.0000000,6733.45,5394.92,1338.53
4151,2016-07-22 21:40:36.0000000,3363.44,6733.45,-3370.01
2181,2016-07-29 02:58:06.0000000,2061.38,3363.44,-1302.06
2181,2016-07-29 03:13:49.0000000,6752.05,2061.38,4690.67
1301,2016-08-02 06:15:58.0000000,8139.03,6752.05,1386.98
1301,2016-08-02 06:18:34.0000000,833.76,8139.03,-7305.27
2591,2016-08-07 00:06:02.0000000,1457.08,833.76,623.32
3411,2016-08-09 06:16:03.0000000,2116.19,1457.08,659.11
3411,2016-08-09 06:37:42.0000000,6201.46,2116.19,4085.27
4211,2016-08-13 08:28:07.0000000,8429.46,6201.46,2228
4211,2016-08-13 08:40:44.0000000,1446.07,8429.46,-6983.39
1561,2016-08-14 07:39:19.0000000,1757.4,1446.07,311.33
1401,2016-08-15 06:59:04.0000000,1902.88,1757.4,145.48
1401,2016-08-15 06:59:39.0000000,6407.86,1902.88,4504.98
4151,2016-08-20 09:56:58.0000000,3450.8,6407.86,-2957.06
4151,2016-08-20 10:03:51.0000000,6168.79,3450.8,2717.99
1871,2016-08-20 10:13:21.0000000,7352.55,6168.79,1183.76
1871,2016-08-20 10:22:08.0000000,2212.01,7352.55,-5140.54
2181,2016-08-28 11:04:53.0000000,2294.79,2212.01,82.78
2181,2016-08-28 11:11:44.0000000,6511.02,2294.79,4216.23
1301,2016-09-01 00:12:05.0000000,1184.38,6511.02,-5326.64
2591,2016-09-04 10:43:09.0000000,1712.42,1184.38,528.04
2591,2016-09-04 10:56:54.0000000,9900.95,1712.42,8188.53
3411,2016-09-08 16:44:19.0000000,1952.68,9900.95,-7948.27
4211,2016-09-12 03:25:59.0000000,529,1952.68,-1423.68
1561,2016-09-12 15:32:44.0000000,1593.62,529,1064.62
1561,2016-09-12 15:58:24.0000000,6549.55,1593.62,4955.93
1401,2016-09-14 19:00:14.0000000,4293.39,6549.55,-2256.16
1401,2016-09-14 19:09:07.0000000,1091.75,4293.39,-3201.64
4151,2016-09-19 03:20:11.0000000,1947.94,1091.75,856.19
1871,2016-09-19 23:06:32.0000000,8199.07,1947.94,6251.13
1871,2016-09-19 23:24:09.0000000,3903.53,8199.07,-4295.54
2181,2016-09-27 17:04:58.0000000,1748.85,3903.53,-2154.68
1301,2016-10-02 00:11:33.0000000,1130.23,1748.85,-618.62
2591,2016-10-04 00:53:19.0000000,1598.92,1130.23,468.69
3411,2016-10-08 17:27:47.0000000,5997.32,1598.92,4398.4
3411,2016-10-08 17:28:42.0000000,1829.08,5997.32,-4168.24
1561,2016-10-12 15:27:37.0000000,1754.16,1829.08,-74.92
1401,2016-10-14 13:11:57.0000000,1758.09,1754.16,3.93
1401,2016-10-14 13:12:05.0000000,6180.32,1758.09,4422.23
1871,2016-10-18 14:16:45.0000000,2136.22,6180.32,-4044.1
1871,2016-10-18 14:25:33.0000000,6346.79,2136.22,4210.57
4151,2016-10-19 18:03:22.0000000,4787.33,6346.79,-1559.46
4151,2016-10-19 18:03:43.0000000,82163.71,4787.33,77376.38
2181,2016-10-27 03:38:07.0000000,6251.35,82163.71,-75912.36
2181,2016-10-27 03:39:28.0000000,2206.24,6251.35,-4045.11
1301,2016-10-31 04:50:05.0000000,8519.76,2206.24,6313.52
1301,2016-10-31 04:52:36.0000000,778.8,8519.76,-7740.96
2591,2016-11-03 23:28:03.0000000,6065.43,778.8,5286.63
2591,2016-11-03 23:36:51.0000000,1527.04,6065.43,-4538.39
3411,2016-11-07 07:16:49.0000000,2026.07,1527.04,499.03
3411,2016-11-07 07:30:51.0000000,6863.19,2026.07,4837.12
1561,2016-11-11 20:24:46.0000000,1869.04,6863.19,-4994.15
1561,2016-11-11 20:37:47.0000000,6535.67,1869.04,4666.63
1401,2016-11-12 07:27:45.0000000,2190.64,6535.67,-4345.03
1401,2016-11-12 07:34:34.0000000,6342.99,2190.64,4152.35
1871,2016-11-16 02:16:44.0000000,4190.77,6342.99,-2152.22
1871,2016-11-16 02:24:40.0000000,10019.37,4190.77,5828.6
4151,2016-11-18 00:43:28.0000000,1802.92,10019.37,-8216.45
4151,2016-11-18 00:46:41.0000000,6214.46,1802.92,4411.54
2181,2016-11-25 07:25:38.0000000,6297,6214.46,82.54
2181,2016-11-25 07:30:29.0000000,1866.47,6297,-4430.53
1301,2016-11-29 21:01:59.0000000,1762.9,1866.47,-103.57
1301,2016-11-29 21:08:51.0000000,9261.53,1762.9,7498.63
2591,2016-12-02 23:01:20.0000000,1666.76,9261.53,-7594.77
2591,2016-12-02 23:03:51.0000000,5745.81,1666.76,4079.05
3411,2016-12-07 00:43:34.0000000,1487.16,5745.81,-4258.65
1561,2016-12-11 08:06:07.0000000,2114.23,1487.16,627.07
1401,2016-12-12 03:35:14.0000000,1517.23,2114.23,-597
1401,2016-12-12 03:59:34.0000000,7100.08,1517.23,5582.85
1871,2016-12-15 07:30:38.0000000,1690.6,7100.08,-5409.48
1871,2016-12-15 07:34:39.0000000,6793.01,1690.6,5102.41
4151,2016-12-18 18:23:39.0000000,6184.44,6793.01,-608.57
4151,2016-12-18 18:47:06.0000000,1845.3,6184.44,-4339.14
2181,2016-12-25 16:58:10.0000000,2583.92,1845.3,738.62
1301,2016-12-29 01:40:19.0000000,898.69,2583.92,-1685.23
2591,2016-12-31 04:03:13.0000000,1787.39,898.69,888.7
2591,2016-12-31 04:14:22.0000000,6352.01,1787.39,4564.62
